transaction_id,timestamp,user_id,merchant_id,amount,product_category,payment_method,device_type,browser,country,ip_country_match,account_age_days,velocity_1h,prev_chargebacks,device_mismatch,address_mismatch,failed_attempts,is_fraud,hour,day_of_week,month
TXN100153,02-01-2023 02:08,USR1314,MERCH142,165.39,Grocery,UPI,Mobile,Safari,USA,TRUE,841,1,0,FALSE,TRUE,0,0,2,Monday,1
TXN100154,02-01-2023 02:12,USR7098,MERCH138,713.46,Books,Net Banking,Mobile,Safari,UK,TRUE,1900,1,1,FALSE,TRUE,0,0,2,Monday,1
TXN100155,02-01-2023 02:20,USR2934,MERCH126,495.86,Electronics,UPI,Mobile,Safari,China,TRUE,590,4,0,FALSE,FALSE,0,0,2,Monday,1
TXN100156,02-01-2023 02:21,USR2518,MERCH211,652.59,Beauty,Credit Card,Mobile,Firefox,USA,TRUE,1517,8,0,FALSE,FALSE,0,0,2,Monday,1
TXN100157,02-01-2023 02:48,USR1649,MERCH235,2115.96,Beauty,Credit Card,Tablet,Firefox,UK,TRUE,1376,1,0,FALSE,TRUE,0,0,2,Monday,1
TXN100158,02-01-2023 02:51,USR4528,MERCH146,455.17,Electronics,Credit Card,Mobile,Firefox,India,FALSE,377,1,0,FALSE,FALSE,0,0,2,Monday,1
TXN100159,02-01-2023 03:19,USR6752,MERCH236,267.39,Beauty,Credit Card,Mobile,Safari,India,TRUE,36,1,0,FALSE,TRUE,0,0,3,Monday,1
TXN100160,02-01-2023 03:20,USR7618,MERCH103,280.45,Fashion,Credit Card,Desktop,Unknown,UK,TRUE,1499,1,1,FALSE,FALSE,0,0,3,Monday,1
TXN100161,02-01-2023 03:20,USR3670,MERCH272,1117.94,Grocery,Debit Card,Mobile,Safari,India,TRUE,920,4,0,FALSE,FALSE,0,0,3,Monday,1
TXN100162,02-01-2023 03:28,USR6218,MERCH243,670.74,Grocery,Credit Card,Desktop,Chrome,India,FALSE,127,3,0,FALSE,TRUE,0,0,3,Monday,1
TXN100163,02-01-2023 03:35,USR8904,MERCH120,835.41,Grocery,Credit Card,Mobile,Chrome,India,TRUE,811,1,0,TRUE,FALSE,0,0,3,Monday,1
TXN100164,02-01-2023 03:37,USR7518,MERCH197,2408.51,Electronics,UPI,Tablet,Safari,India,TRUE,414,3,0,FALSE,FALSE,0,0,3,Monday,1
TXN100165,02-01-2023 03:42,USR3178,MERCH145,4339.82,Sports,UPI,Tablet,Chrome,India,TRUE,1300,2,0,FALSE,FALSE,0,0,3,Monday,1
TXN100166,02-01-2023 03:48,USR2129,MERCH124,3887.17,Fashion,Net Banking,Desktop,Chrome,India,TRUE,87,1,0,FALSE,FALSE,0,0,3,Monday,1
TXN100167,02-01-2023 03:58,USR1929,MERCH220,1232.12,Electronics,Wallet,Desktop,Chrome,Germany,TRUE,266,1,0,FALSE,FALSE,0,0,3,Monday,1
TXN100168,02-01-2023 04:08,USR1551,MERCH161,1778.15,Electronics,UPI,Mobile,Safari,USA,TRUE,1428,1,0,FALSE,FALSE,0,0,4,Monday,1
TXN100169,02-01-2023 04:13,USR3334,MERCH284,1941.03,Grocery,Debit Card,Tablet,Edge,UK,FALSE,584,1,0,FALSE,FALSE,2,0,4,Monday,1
TXN100170,02-01-2023 04:18,USR9629,MERCH104,431.79,Beauty,UPI,Mobile,Chrome,Germany,TRUE,1597,5,0,FALSE,FALSE,1,0,4,Monday,1
TXN100171,02-01-2023 04:18,USR1423,MERCH100,790.58,Electronics,UPI,Mobile,Edge,USA,FALSE,1325,2,0,FALSE,FALSE,0,0,4,Monday,1
TXN100172,02-01-2023 04:45,USR6676,MERCH140,6181.02,Grocery,Wallet,Mobile,Chrome,Russia,TRUE,1147,2,0,FALSE,FALSE,0,0,4,Monday,1
TXN100173,02-01-2023 04:47,USR8432,MERCH216,228.12,Electronics,Wallet,Mobile,Firefox,Russia,TRUE,230,3,0,FALSE,FALSE,3,0,4,Monday,1
TXN100174,02-01-2023 05:12,USR6626,MERCH117,1405.68,Grocery,Net Banking,Desktop,Chrome,USA,TRUE,962,1,0,FALSE,FALSE,0,0,5,Monday,1
TXN100175,02-01-2023 05:15,USR7121,MERCH160,10561.85,Electronics,UPI,Mobile,Chrome,Nigeria,TRUE,360,1,1,TRUE,FALSE,2,1,5,Monday,1
TXN100176,02-01-2023 05:20,USR1381,MERCH173,382.53,Beauty,Credit Card,Desktop,Chrome,USA,FALSE,626,1,0,FALSE,FALSE,0,0,5,Monday,1
TXN100177,02-01-2023 05:33,USR1392,MERCH292,568.04,Fashion,Net Banking,Mobile,Chrome,Germany,FALSE,1343,1,0,FALSE,FALSE,0,0,5,Monday,1
TXN100178,02-01-2023 05:46,USR1897,MERCH211,3147.71,Books,Net Banking,Desktop,Chrome,Brazil,TRUE,337,3,0,FALSE,FALSE,0,0,5,Monday,1
TXN100179,02-01-2023 06:12,USR5207,MERCH132,4090.22,Electronics,Net Banking,Desktop,Firefox,USA,TRUE,1619,4,0,FALSE,FALSE,0,0,6,Monday,1
TXN100180,02-01-2023 06:50,USR5879,MERCH287,750.63,Fashion,UPI,Desktop,Chrome,UK,TRUE,415,3,0,FALSE,TRUE,0,0,6,Monday,1
TXN100181,02-01-2023 07:03,USR5492,MERCH185,524.85,Electronics,UPI,Desktop,Unknown,USA,TRUE,904,1,3,FALSE,FALSE,0,0,7,Monday,1
TXN100182,02-01-2023 07:25,USR2207,MERCH162,742.13,Books,Debit Card,Desktop,Firefox,USA,TRUE,520,2,0,FALSE,FALSE,2,0,7,Monday,1
TXN100183,02-01-2023 08:01,USR6642,MERCH237,1382.05,Sports,Credit Card,Mobile,Chrome,India,TRUE,1920,4,0,TRUE,FALSE,0,0,8,Monday,1
TXN100184,02-01-2023 08:15,USR7986,MERCH170,146.48,Fashion,Debit Card,Mobile,Safari,USA,TRUE,755,8,0,TRUE,FALSE,0,0,8,Monday,1
TXN100185,02-01-2023 08:33,USR7262,MERCH173,730.03,Beauty,Net Banking,Desktop,Firefox,UK,FALSE,549,5,0,FALSE,FALSE,1,0,8,Monday,1
TXN100186,02-01-2023 08:37,USR4903,MERCH156,4424.68,Sports,Net Banking,Desktop,Safari,USA,FALSE,1963,4,0,FALSE,TRUE,0,0,8,Monday,1
TXN100187,02-01-2023 08:52,USR1676,MERCH210,441.39,Grocery,Credit Card,Mobile,Safari,India,TRUE,883,3,0,FALSE,FALSE,0,0,8,Monday,1
TXN100188,02-01-2023 09:07,USR7133,MERCH210,1148.45,Grocery,Credit Card,Mobile,Unknown,USA,TRUE,21,2,0,FALSE,FALSE,0,0,9,Monday,1
TXN100189,02-01-2023 09:23,USR8353,MERCH184,292.88,Electronics,Credit Card,Mobile,Edge,USA,TRUE,1282,1,0,TRUE,TRUE,0,0,9,Monday,1
TXN100190,02-01-2023 09:39,USR3562,MERCH137,120.99,Electronics,Debit Card,Mobile,Unknown,India,TRUE,744,1,0,FALSE,FALSE,0,0,9,Monday,1
TXN100191,02-01-2023 09:58,USR9140,MERCH291,277.31,Sports,Credit Card,Tablet,Edge,Russia,TRUE,549,3,0,FALSE,FALSE,0,0,9,Monday,1
TXN100192,02-01-2023 10:03,USR7110,MERCH114,1011.2,Sports,Debit Card,Mobile,Firefox,China,TRUE,1345,2,0,TRUE,FALSE,2,0,10,Monday,1
TXN100193,02-01-2023 10:09,USR8107,MERCH165,1741.47,Grocery,Debit Card,Desktop,Safari,India,FALSE,1763,4,0,FALSE,FALSE,3,1,10,Monday,1
TXN100194,02-01-2023 10:13,USR3535,MERCH127,337.05,Fashion,Credit Card,Desktop,Safari,UK,TRUE,227,2,0,FALSE,FALSE,0,0,10,Monday,1
TXN100195,02-01-2023 10:29,USR4070,MERCH101,1615.43,Fashion,Net Banking,Mobile,Firefox,USA,FALSE,1654,1,0,FALSE,FALSE,0,0,10,Monday,1
TXN100196,02-01-2023 10:34,USR1356,MERCH292,1543.17,Beauty,Credit Card,Mobile,Unknown,UK,TRUE,660,2,0,FALSE,FALSE,1,0,10,Monday,1
TXN100197,02-01-2023 10:34,USR3683,MERCH145,2439.39,Sports,Debit Card,Mobile,Chrome,India,TRUE,793,1,0,FALSE,FALSE,0,0,10,Monday,1
TXN100198,02-01-2023 10:48,USR2861,MERCH202,969.89,Sports,Net Banking,Desktop,Edge,India,TRUE,1179,3,0,FALSE,FALSE,1,0,10,Monday,1
TXN100199,02-01-2023 10:48,USR8389,MERCH232,1044.98,Beauty,Net Banking,Mobile,Edge,India,TRUE,1311,2,0,FALSE,FALSE,2,0,10,Monday,1
TXN100200,02-01-2023 11:14,USR6231,MERCH104,3104.17,Grocery,Net Banking,Mobile,Chrome,USA,TRUE,1251,1,0,FALSE,FALSE,0,0,11,Monday,1
TXN100201,02-01-2023 11:20,USR9858,MERCH157,3111.23,Electronics,UPI,Mobile,Firefox,India,TRUE,207,1,0,FALSE,FALSE,1,0,11,Monday,1
TXN100202,02-01-2023 11:27,USR3930,MERCH163,309.28,Electronics,Credit Card,Mobile,Unknown,USA,TRUE,143,1,0,FALSE,FALSE,1,0,11,Monday,1
TXN100203,02-01-2023 11:46,USR4475,MERCH108,486.8,Sports,Debit Card,Mobile,Edge,China,TRUE,1228,1,0,FALSE,TRUE,0,0,11,Monday,1
TXN100204,02-01-2023 11:59,USR1358,MERCH262,1015.91,Grocery,Credit Card,Mobile,Chrome,India,TRUE,1312,5,0,FALSE,TRUE,0,0,11,Monday,1
TXN100205,02-01-2023 12:01,USR6249,MERCH216,416.43,Electronics,Debit Card,Mobile,Unknown,Nigeria,TRUE,14,1,0,TRUE,TRUE,2,1,12,Monday,1
TXN100206,02-01-2023 12:10,USR4176,MERCH293,502.49,Electronics,Credit Card,Desktop,Chrome,USA,TRUE,1076,4,1,FALSE,FALSE,0,0,12,Monday,1
TXN100207,02-01-2023 12:27,USR8528,MERCH197,2527.47,Beauty,Debit Card,Mobile,Chrome,India,TRUE,1749,3,0,FALSE,TRUE,0,0,12,Monday,1
TXN100208,02-01-2023 12:28,USR1479,MERCH284,5053.54,Electronics,Credit Card,Desktop,Chrome,India,TRUE,498,1,0,FALSE,FALSE,0,0,12,Monday,1
TXN100209,02-01-2023 12:42,USR2925,MERCH256,360.24,Electronics,Credit Card,Desktop,Safari,Brazil,TRUE,1198,1,0,FALSE,FALSE,0,0,12,Monday,1
TXN100210,02-01-2023 12:55,USR4716,MERCH190,679.91,Grocery,UPI,Desktop,Edge,USA,TRUE,904,2,0,FALSE,FALSE,0,0,12,Monday,1
TXN100211,02-01-2023 13:12,USR8833,MERCH111,229.21,Beauty,Credit Card,Mobile,Chrome,India,TRUE,820,2,0,FALSE,FALSE,0,0,13,Monday,1
TXN100212,02-01-2023 13:14,USR7429,MERCH104,56.42,Beauty,UPI,Mobile,Chrome,UK,TRUE,1199,6,0,FALSE,TRUE,0,0,13,Monday,1
TXN100213,02-01-2023 13:15,USR1473,MERCH243,135.32,Electronics,UPI,Desktop,Chrome,India,TRUE,1565,3,2,FALSE,FALSE,1,0,13,Monday,1
TXN100214,02-01-2023 13:15,USR8477,MERCH219,334.3,Beauty,Wallet,Desktop,Chrome,Russia,TRUE,1653,1,1,FALSE,FALSE,2,1,13,Monday,1
TXN100215,02-01-2023 13:28,USR4026,MERCH143,351.23,Electronics,Debit Card,Mobile,Unknown,USA,TRUE,56,1,0,FALSE,FALSE,0,0,13,Monday,1
TXN100216,02-01-2023 13:40,USR1078,MERCH283,1292.58,Fashion,Wallet,Mobile,Firefox,UK,TRUE,1270,1,0,FALSE,FALSE,0,0,13,Monday,1
TXN100217,02-01-2023 14:04,USR4547,MERCH161,2572.45,Beauty,Wallet,Desktop,Firefox,Russia,TRUE,471,1,0,FALSE,FALSE,0,0,14,Monday,1
TXN100218,02-01-2023 14:08,USR3501,MERCH152,1099.05,Grocery,Debit Card,Mobile,Chrome,Brazil,TRUE,998,5,0,FALSE,FALSE,0,0,14,Monday,1
TXN100219,02-01-2023 14:11,USR5574,MERCH277,511.97,Sports,Debit Card,Desktop,Chrome,China,TRUE,1152,1,0,FALSE,FALSE,0,0,14,Monday,1
TXN100220,02-01-2023 14:17,USR9510,MERCH244,323.44,Beauty,Debit Card,Tablet,Edge,India,TRUE,173,5,0,FALSE,FALSE,0,0,14,Monday,1
TXN100221,02-01-2023 14:23,USR4166,MERCH195,622.11,Grocery,Debit Card,Mobile,Unknown,USA,TRUE,791,1,0,FALSE,FALSE,1,0,14,Monday,1
TXN100222,02-01-2023 14:27,USR3306,MERCH126,5258.4,Electronics,Credit Card,Desktop,Chrome,UK,TRUE,365,2,0,TRUE,FALSE,0,0,14,Monday,1
TXN100223,02-01-2023 14:47,USR4726,MERCH221,2241.92,Fashion,Net Banking,Mobile,Safari,India,FALSE,918,4,0,FALSE,FALSE,0,0,14,Monday,1
TXN100224,02-01-2023 14:53,USR8626,MERCH237,723.55,Fashion,Credit Card,Desktop,Safari,USA,TRUE,1104,1,0,TRUE,FALSE,0,0,14,Monday,1
TXN100225,02-01-2023 14:54,USR8890,MERCH280,2684.65,Electronics,Credit Card,Mobile,Firefox,China,TRUE,1587,2,0,FALSE,FALSE,0,0,14,Monday,1
TXN100226,02-01-2023 14:55,USR6990,MERCH265,1132.81,Books,UPI,Mobile,Chrome,India,TRUE,577,2,0,FALSE,FALSE,0,0,14,Monday,1
TXN100227,02-01-2023 15:02,USR7888,MERCH243,1999.78,Fashion,Credit Card,Desktop,Safari,USA,TRUE,285,1,0,FALSE,TRUE,0,0,15,Monday,1
TXN100228,02-01-2023 15:19,USR9053,MERCH104,494.34,Sports,Net Banking,Mobile,Chrome,India,TRUE,216,1,0,FALSE,FALSE,0,0,15,Monday,1
TXN100229,02-01-2023 15:20,USR8796,MERCH288,930.88,Grocery,Wallet,Tablet,Edge,UK,TRUE,310,1,0,FALSE,FALSE,1,0,15,Monday,1
TXN100230,02-01-2023 15:36,USR5439,MERCH116,1063.68,Beauty,Credit Card,Mobile,Chrome,UK,FALSE,1673,1,0,FALSE,FALSE,0,0,15,Monday,1
TXN100231,02-01-2023 16:11,USR7158,MERCH166,1586.93,Grocery,Wallet,Mobile,Chrome,Nigeria,TRUE,1753,1,0,FALSE,FALSE,2,0,16,Monday,1
TXN100232,02-01-2023 16:18,USR7356,MERCH152,1138.42,Grocery,Net Banking,Mobile,Chrome,Russia,TRUE,1270,1,0,FALSE,FALSE,0,0,16,Monday,1
TXN100233,02-01-2023 16:21,USR9934,MERCH119,559.27,Grocery,Debit Card,Desktop,Chrome,India,TRUE,1526,7,0,FALSE,FALSE,0,0,16,Monday,1
TXN100234,02-01-2023 16:29,USR6327,MERCH144,911.63,Electronics,Debit Card,Mobile,Edge,Russia,TRUE,792,1,0,FALSE,FALSE,0,0,16,Monday,1
TXN100235,02-01-2023 16:46,USR4350,MERCH276,132.94,Beauty,Debit Card,Desktop,Chrome,Brazil,FALSE,1889,1,0,FALSE,FALSE,0,0,16,Monday,1
TXN100236,02-01-2023 17:09,USR4051,MERCH138,117.96,Fashion,Debit Card,Mobile,Unknown,Russia,TRUE,286,1,0,FALSE,FALSE,2,0,17,Monday,1
TXN100237,02-01-2023 17:13,USR5543,MERCH134,703.81,Electronics,Debit Card,Mobile,Unknown,Russia,TRUE,1573,1,1,FALSE,FALSE,4,1,17,Monday,1
TXN100238,02-01-2023 17:19,USR2912,MERCH237,98.7,Grocery,Net Banking,Desktop,Edge,UK,FALSE,1770,1,1,FALSE,FALSE,0,0,17,Monday,1
TXN100239,02-01-2023 17:36,USR5809,MERCH228,6510.37,Electronics,UPI,Mobile,Unknown,UK,TRUE,1821,1,0,FALSE,FALSE,0,0,17,Monday,1
TXN100240,02-01-2023 18:08,USR9279,MERCH128,918.47,Books,Credit Card,Mobile,Firefox,Nigeria,TRUE,1055,4,1,FALSE,FALSE,0,1,18,Monday,1
TXN100241,02-01-2023 18:17,USR5635,MERCH254,766.9,Books,Credit Card,Tablet,Safari,India,TRUE,364,5,0,FALSE,TRUE,0,0,18,Monday,1
TXN100242,02-01-2023 18:28,USR3559,MERCH241,1098.81,Sports,Credit Card,Desktop,Firefox,Brazil,TRUE,1345,7,0,FALSE,FALSE,0,0,18,Monday,1
TXN100243,02-01-2023 18:37,USR7857,MERCH133,1932.5,Fashion,Debit Card,Desktop,Chrome,India,TRUE,1112,1,0,FALSE,FALSE,0,0,18,Monday,1
TXN100244,02-01-2023 18:39,USR9327,MERCH299,398.55,Electronics,Debit Card,Desktop,Firefox,USA,TRUE,936,1,0,FALSE,TRUE,0,0,18,Monday,1
TXN100245,02-01-2023 18:43,USR1577,MERCH201,2615.8,Books,Debit Card,Mobile,Chrome,USA,TRUE,560,5,0,FALSE,FALSE,0,0,18,Monday,1
TXN100246,02-01-2023 18:45,USR8974,MERCH172,1636.21,Fashion,Credit Card,Desktop,Edge,Nigeria,TRUE,1311,4,1,FALSE,FALSE,1,1,18,Monday,1
TXN100247,02-01-2023 18:56,USR8230,MERCH280,1158.57,Books,Debit Card,Desktop,Edge,USA,TRUE,1043,2,0,FALSE,FALSE,1,0,18,Monday,1
TXN100248,02-01-2023 19:13,USR6881,MERCH132,380.18,Books,UPI,Desktop,Chrome,USA,TRUE,1106,1,0,FALSE,FALSE,1,0,19,Monday,1
TXN100249,02-01-2023 19:20,USR8802,MERCH189,112.09,Sports,Credit Card,Mobile,Firefox,USA,TRUE,25,2,0,FALSE,TRUE,0,0,19,Monday,1
TXN100250,02-01-2023 19:28,USR5682,MERCH234,1638.75,Fashion,Debit Card,Tablet,Firefox,Russia,TRUE,1961,1,0,FALSE,FALSE,0,0,19,Monday,1
TXN100251,02-01-2023 19:52,USR8163,MERCH138,581.22,Fashion,UPI,Desktop,Safari,Russia,TRUE,598,1,0,FALSE,TRUE,2,0,19,Monday,1
TXN100252,02-01-2023 20:03,USR6644,MERCH209,367,Sports,Credit Card,Mobile,Chrome,USA,FALSE,1385,1,0,FALSE,FALSE,0,0,20,Monday,1
TXN100253,02-01-2023 20:04,USR9677,MERCH138,1763.14,Fashion,Wallet,Desktop,Chrome,USA,TRUE,385,4,0,FALSE,FALSE,0,0,20,Monday,1
TXN100254,02-01-2023 20:08,USR6550,MERCH171,1162.56,Electronics,Credit Card,Mobile,Firefox,India,TRUE,40,1,0,TRUE,FALSE,0,0,20,Monday,1
TXN100255,02-01-2023 20:10,USR8192,MERCH170,588.1,Grocery,Credit Card,Desktop,Safari,USA,TRUE,1378,1,0,FALSE,FALSE,2,1,20,Monday,1
TXN100256,02-01-2023 20:18,USR9997,MERCH268,261.14,Books,Credit Card,Tablet,Chrome,USA,TRUE,12,1,0,TRUE,TRUE,0,0,20,Monday,1
TXN100257,02-01-2023 20:38,USR7090,MERCH299,5376.67,Beauty,Net Banking,Mobile,Safari,USA,FALSE,332,1,0,FALSE,TRUE,0,0,20,Monday,1
TXN100258,02-01-2023 20:49,USR7463,MERCH234,2971.41,Grocery,Credit Card,Tablet,Edge,India,FALSE,9,1,0,FALSE,TRUE,0,0,20,Monday,1
TXN100259,02-01-2023 20:53,USR5903,MERCH200,2598.11,Electronics,Debit Card,Mobile,Edge,UK,TRUE,80,1,0,FALSE,FALSE,0,0,20,Monday,1
TXN100260,02-01-2023 21:04,USR7007,MERCH148,1862.09,Grocery,Net Banking,Mobile,Firefox,USA,TRUE,1175,1,0,FALSE,FALSE,0,0,21,Monday,1
TXN100261,02-01-2023 21:05,USR2437,MERCH253,790.36,Books,UPI,Mobile,Firefox,Russia,TRUE,345,3,0,FALSE,TRUE,0,0,21,Monday,1
TXN100262,02-01-2023 21:09,USR3940,MERCH261,302.35,Electronics,Debit Card,Mobile,Firefox,USA,TRUE,1442,1,0,FALSE,TRUE,0,0,21,Monday,1
TXN100263,02-01-2023 21:35,USR5538,MERCH230,420.84,Grocery,Debit Card,Desktop,Chrome,Nigeria,TRUE,308,1,0,FALSE,FALSE,0,0,21,Monday,1
TXN100264,02-01-2023 21:40,USR3253,MERCH281,492.49,Sports,Credit Card,Desktop,Chrome,UK,TRUE,926,1,0,FALSE,FALSE,0,0,21,Monday,1
TXN100265,02-01-2023 21:41,USR8347,MERCH282,50,Beauty,Debit Card,Mobile,Safari,Russia,TRUE,1716,2,0,FALSE,FALSE,0,0,21,Monday,1
TXN100266,02-01-2023 21:56,USR4966,MERCH212,113.36,Beauty,Wallet,Mobile,Safari,Russia,TRUE,92,1,0,FALSE,FALSE,1,0,21,Monday,1
TXN100267,02-01-2023 22:18,USR5347,MERCH220,50,Beauty,Net Banking,Desktop,Chrome,Russia,TRUE,1002,1,0,FALSE,FALSE,0,0,22,Monday,1
TXN100268,02-01-2023 22:29,USR7322,MERCH282,282.36,Fashion,Credit Card,Desktop,Firefox,Brazil,FALSE,155,5,0,FALSE,FALSE,1,0,22,Monday,1
TXN100269,02-01-2023 22:32,USR9817,MERCH124,2415.21,Fashion,Debit Card,Tablet,Firefox,India,TRUE,522,2,1,FALSE,TRUE,0,0,22,Monday,1
TXN100270,02-01-2023 22:38,USR3087,MERCH180,98.96,Sports,Credit Card,Mobile,Chrome,India,TRUE,214,5,0,FALSE,FALSE,0,0,22,Monday,1
TXN100271,02-01-2023 22:39,USR6950,MERCH196,581.95,Sports,UPI,Tablet,Chrome,India,TRUE,321,1,0,FALSE,FALSE,0,0,22,Monday,1
TXN100272,02-01-2023 22:40,USR2494,MERCH184,3926.46,Sports,Debit Card,Mobile,Chrome,Nigeria,FALSE,1412,1,0,FALSE,FALSE,0,0,22,Monday,1
TXN100273,02-01-2023 22:42,USR7529,MERCH131,4271.72,Sports,UPI,Mobile,Chrome,UK,TRUE,1267,8,0,FALSE,FALSE,0,0,22,Monday,1
TXN100274,02-01-2023 22:45,USR6666,MERCH115,50,Grocery,Debit Card,Tablet,Chrome,China,TRUE,133,2,0,FALSE,TRUE,0,0,22,Monday,1
TXN100275,02-01-2023 22:58,USR3365,MERCH295,1861.8,Grocery,Debit Card,Mobile,Safari,Germany,FALSE,1046,1,0,FALSE,FALSE,0,0,22,Monday,1
TXN100276,02-01-2023 23:03,USR4007,MERCH111,1331.8,Beauty,Debit Card,Desktop,Safari,India,TRUE,1923,2,0,FALSE,TRUE,0,0,23,Monday,1
TXN100277,02-01-2023 23:26,USR9542,MERCH130,1643.24,Grocery,Credit Card,Desktop,Safari,India,TRUE,613,1,1,FALSE,FALSE,0,0,23,Monday,1
TXN100278,02-01-2023 23:30,USR9036,MERCH233,104.1,Beauty,UPI,Mobile,Safari,India,TRUE,750,1,1,FALSE,FALSE,3,0,23,Monday,1
TXN100279,02-01-2023 23:40,USR4404,MERCH100,50,Beauty,Credit Card,Desktop,Chrome,India,TRUE,235,3,0,FALSE,FALSE,0,0,23,Monday,1
TXN100280,02-01-2023 23:44,USR6345,MERCH296,4768.14,Sports,Net Banking,Desktop,Safari,India,TRUE,255,3,0,FALSE,TRUE,0,0,23,Monday,1
TXN100281,02-01-2023 23:50,USR2767,MERCH286,2112.34,Fashion,Debit Card,Mobile,Safari,UK,FALSE,1756,1,0,FALSE,FALSE,0,0,23,Monday,1
TXN100282,02-01-2023 23:51,USR2416,MERCH159,932.04,Fashion,UPI,Desktop,Chrome,Russia,TRUE,10,1,0,FALSE,TRUE,3,1,23,Monday,1
TXN100283,02-01-2023 23:53,USR8650,MERCH180,811.3,Electronics,Wallet,Tablet,Safari,UK,TRUE,318,1,0,FALSE,FALSE,0,0,23,Monday,1
TXN100284,02-01-2023 23:56,USR8873,MERCH209,1261.58,Grocery,Debit Card,Mobile,Chrome,India,TRUE,669,3,0,FALSE,FALSE,0,0,23,Monday,1
TXN100285,03-01-2023 00:17,USR9688,MERCH220,454.97,Electronics,Net Banking,Tablet,Chrome,USA,FALSE,1909,7,0,FALSE,FALSE,0,0,0,Tuesday,1
TXN100286,03-01-2023 00:30,USR7443,MERCH276,2577.82,Grocery,Net Banking,Mobile,Safari,India,TRUE,885,1,0,FALSE,FALSE,0,0,0,Tuesday,1
TXN100287,03-01-2023 00:32,USR4940,MERCH285,440.96,Grocery,Credit Card,Mobile,Chrome,UK,TRUE,1549,6,0,FALSE,FALSE,0,0,0,Tuesday,1
TXN100288,03-01-2023 00:33,USR5253,MERCH289,707.97,Fashion,Debit Card,Desktop,Safari,UK,TRUE,508,1,0,FALSE,FALSE,0,0,0,Tuesday,1
TXN100289,03-01-2023 00:34,USR2113,MERCH138,1769.43,Grocery,Debit Card,Mobile,Safari,USA,TRUE,737,2,0,FALSE,TRUE,0,0,0,Tuesday,1
TXN100290,03-01-2023 00:44,USR5484,MERCH122,2650.38,Electronics,Debit Card,Tablet,Unknown,India,TRUE,318,3,0,FALSE,FALSE,0,0,0,Tuesday,1
TXN100291,03-01-2023 00:51,USR5663,MERCH184,50,Electronics,Debit Card,Desktop,Safari,Germany,TRUE,1109,1,0,FALSE,FALSE,0,0,0,Tuesday,1
TXN100292,03-01-2023 00:52,USR8838,MERCH146,1881.54,Sports,Debit Card,Desktop,Chrome,India,TRUE,1149,2,0,FALSE,TRUE,1,0,0,Tuesday,1
TXN100293,03-01-2023 01:14,USR8949,MERCH171,967.1,Fashion,Wallet,Desktop,Safari,China,TRUE,274,1,0,TRUE,TRUE,1,0,1,Tuesday,1
TXN100294,03-01-2023 01:17,USR8230,MERCH105,271.7,Electronics,Credit Card,Desktop,Chrome,USA,TRUE,945,2,0,FALSE,TRUE,0,0,1,Tuesday,1
TXN100295,03-01-2023 01:33,USR5924,MERCH247,1112.52,Grocery,Credit Card,Desktop,Safari,India,TRUE,532,1,2,FALSE,FALSE,0,0,1,Tuesday,1
TXN100296,03-01-2023 01:50,USR8289,MERCH157,1047.11,Beauty,Net Banking,Mobile,Edge,USA,TRUE,828,1,0,TRUE,FALSE,0,0,1,Tuesday,1
TXN100297,03-01-2023 02:05,USR7677,MERCH280,6154.77,Electronics,Credit Card,Tablet,Chrome,USA,TRUE,908,8,0,FALSE,FALSE,1,0,2,Tuesday,1
TXN100298,03-01-2023 02:18,USR4224,MERCH236,8254.97,Grocery,Debit Card,Mobile,Safari,USA,TRUE,3,1,0,FALSE,FALSE,0,0,2,Tuesday,1
TXN100299,03-01-2023 02:26,USR8303,MERCH160,137.4,Electronics,Credit Card,Mobile,Safari,India,TRUE,1581,1,0,FALSE,FALSE,0,0,2,Tuesday,1
TXN100300,03-01-2023 02:26,USR2267,MERCH191,1126.13,Electronics,Credit Card,Mobile,Chrome,UK,TRUE,1261,1,0,TRUE,FALSE,0,0,2,Tuesday,1
TXN100301,03-01-2023 02:38,USR1298,MERCH134,1281.45,Grocery,Credit Card,Tablet,Firefox,India,TRUE,1990,3,0,FALSE,FALSE,0,0,2,Tuesday,1
TXN100302,03-01-2023 03:03,USR4166,MERCH227,2571.95,Grocery,UPI,Mobile,Firefox,India,TRUE,1237,2,2,TRUE,FALSE,0,0,3,Tuesday,1
TXN100303,03-01-2023 03:05,USR2102,MERCH181,1200.77,Grocery,Wallet,Mobile,Safari,China,TRUE,1848,4,0,FALSE,FALSE,2,0,3,Tuesday,1
TXN100304,03-01-2023 03:20,USR9583,MERCH203,1785.77,Beauty,Debit Card,Mobile,Safari,India,FALSE,1446,1,0,FALSE,TRUE,0,0,3,Tuesday,1
TXN100305,03-01-2023 03:57,USR9796,MERCH120,294.4,Books,Debit Card,Mobile,Edge,India,TRUE,122,1,1,FALSE,FALSE,1,0,3,Tuesday,1
TXN100306,03-01-2023 04:07,USR8189,MERCH215,267.96,Grocery,Debit Card,Mobile,Safari,India,TRUE,422,1,0,TRUE,FALSE,1,0,4,Tuesday,1
TXN100307,03-01-2023 04:15,USR3933,MERCH120,697.35,Fashion,Wallet,Desktop,Safari,India,TRUE,1523,8,0,FALSE,FALSE,0,0,4,Tuesday,1
